Artist,Track,Album,Album_type,Duration_min,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,EnergyLiveness,most_playedon
Pharrell Williams,"Stay With Me (with Justin Timberlake, Halsey & Pharrell)",Funk Wav Bounces Vol. 2,album,3.821383333,"Calvin Harris - Stay With Me (Official Video) ft Justin Timberlake, Halsey & Pharrell",CalvinHarrisVEVO,26641550,315368,9132,TRUE,TRUE,99934776,2.545138889,Spotify
Pharrell Williams,Hit Different,Hit Different,single,3.3668,SZA - Hit Different (Official Video) ft. Ty Dolla $ign,SZAVEVO,121559320,1081676,36266,TRUE,TRUE,198332490,5.347150259,Spotify
Pharrell Williams,Neon Guts (feat. Pharrell Williams),Luv Is Rage 2,album,4.31315,Lil Uzi Vert - Neon Guts feat. Pharrell Williams [Official Visualizer],LIL UZI VERT,35793144,431472,11252,TRUE,TRUE,219355874,8.218978102,Spotify
Pharrell Williams,JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),CALL ME IF YOU GET LOST,album,2.440316667,"Tyler, The Creator - JUGGERNAUT (Official Video)","Tyler, The Creator",11408003,477302,12628,FALSE,TRUE,99577335,3.439759036,Spotify
Pharrell Williams,Just A Cloud Away,Just A Cloud Away,single,2.934633333,Just A Cloud Away,Pharrell Williams - Topic,2672481,63065,75,TRUE,TRUE,105629259,4.181818182,Spotify
Pharrell Williams,Frontin' (feat. Jay-Z) - Club Mix,The Neptunes Present... Clones,album,3.941783333,Pharrell - Frontin' (Official HD Video) ft. Jay-Z,PharrellWilliamsVEVO,59095041,433116,13530,TRUE,TRUE,114177468,5.043695381,Spotify
Khalid,lovely (with Khalid),lovely (with Khalid),single,3.336433333,"Billie Eilish, Khalid - lovely",BillieEilishVEVO,1721382178,24425840,561909,TRUE,TRUE,2110573779,3.115789474,Spotify
Khalid,Numb,Numb,single,2.59315,"Marshmello, Khalid - Numb (Official Video)",MarshmelloVEVO,25212794,418647,7041,TRUE,TRUE,203066841,7.663366337,Spotify
Khalid,Silence,Silence,single,3.013716667,Marshmello - Silence Ft. Khalid (Official Music Video),Marshmello,129183587,1480652,37678,FALSE,TRUE,1322057199,4.476470588,Spotify
Khalid,Young Dumb & Broke,American Teen,album,3.375783333,Khalid - Young Dumb & Broke (Official Video),KhalidVEVO,886349984,5968729,147072,TRUE,TRUE,1290687019,3.266666667,Spotify
Khalid,Eastside (with Halsey & Khalid),FRIENDS KEEP SECRETS,album,2.846166667,"benny blanco, Halsey & Khalid     Eastside (official video)",benny blanco,632400004,2781127,34795,FALSE,TRUE,1424962511,3.43,Spotify
Khalid,Better,Suncity,album,3.822,Khalid - Better (Official Video),KhalidVEVO,860718114,4030063,68320,TRUE,TRUE,1143264716,5.307692308,Spotify
Khalid,Location,American Teen,album,3.651333333,Khalid - Location (Official Video),KhalidVEVO,544666810,3251468,61104,TRUE,TRUE,1221083395,5,Spotify
Khalid,8TEEN,American Teen,album,3.81,Khalid - 8TEEN (Official Lyric Video),KhalidVEVO,1381628,12115,158,TRUE,TRUE,586480399,10.15625,Spotify
Khalid,Beautiful People (feat. Khalid),No.6 Collaborations Project,album,3.297783333,Ed Sheeran - Beautiful People (feat. Khalid) [Official Music Video],Ed Sheeran,353454004,2754251,54867,TRUE,TRUE,1241240312,8.077403246,Spotify
Khalid,Love Lies (with Normani),Love Lies (with Normani),single,3.361783333,Khalid & Normani - Love Lies (Official Video),KhalidVEVO,243497172,1758555,28321,TRUE,TRUE,843423744,4.835820896,Spotify
Shakira,"Shakira: Bzrp Music Sessions, Vol. 53","Shakira: Bzrp Music Sessions, Vol. 53",single,3.63815,SHAKIRA || BZRP Music Sessions #53,Bizarrap,252068988,9415668,525670,TRUE,TRUE,196761853,6.907103825,Youtube
Shakira,Monoton  a,Monoton  a,single,2.64675,"Shakira, Ozuna - Monoton  a (Official Video)",shakiraVEVO,189132077,3670104,161071,TRUE,TRUE,220692224,3.293838863,Spotify
Shakira,Te Felicito,Te Felicito,single,2.870583333,"Shakira, Rauw Alejandro - Te Felicito (Official Video)",shakiraVEVO,460717876,3361051,155635,TRUE,TRUE,473003231,7.851851852,Spotify
Shakira,Hips Don't Lie (feat. Wyclef Jean),"Oral Fixation, Vol. 2 (Expanded Edition)",album,3.634883333,Shakira - Hips Don't Lie (Official 4K Video) ft. Wyclef Jean,shakiraVEVO,1214508056,6540184,223326,TRUE,TRUE,1164605089,2.034567901,Youtube
Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Listen Up! The Official 2010 FIFA World Cup Album,compilation,3.377116667,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup    Song),shakiraVEVO,3463816330,20327883,1283529,TRUE,TRUE,629918488,13.1372549,Youtube
Shakira,DON'T YOU WORRY,ELEVATION,album,3.240633333,"Black Eyed Peas, Shakira, David Guetta - DON'T YOU WORRY (Official Music Video)",BlackEyedPeasVEVO,144690551,1327396,57072,TRUE,TRUE,162685755,4.717391304,Spotify
Shakira,Dia de Enero,"Fijaci  n Oral, Vol. 1",album,2.88555,Shakira - Dia de Enero (Official HD Video),shakiraVEVO,151765834,507258,20625,TRUE,TRUE,138360843,3.281818182,Youtube
Shakira,Chantaje (feat. Maluma),El Dorado,album,3.264,Shakira - Chantaje (Official Video) ft. Maluma,shakiraVEVO,2805793003,10370533,404270,TRUE,TRUE,859799057,4.86163522,Youtube
Shakira,Inevitable,Donde Estan Los Ladrones,album,3.21445,Shakira - Inevitable (Official HD Video),shakiraVEVO,135287306,437988,25673,TRUE,TRUE,220084336,3.74796748,Spotify
Shakira,Antologia,Pies Descalzos,album,4.237333333,Shakira - Antologia (Video Oficial),Caf   Con Telenovelas,359765,4970,245,FALSE,FALSE,229134152,5.127226463,Spotify
Machine Gun Kelly,my ex's best friend (with blackbear),Tickets To My Downfall,album,2.32435,Machine Gun Kelly ft. blackbear - my ex's best friend (Official Music Video),MGKVEVO,102439463,1072165,33820,TRUE,TRUE,574531280,4.787234043,Spotify
Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Hotel Diablo,album,2.823283333,Machine Gun Kelly - I Think I'm OKAY [Official Music Video],MGKVEVO,111974897,1198821,47830,TRUE,TRUE,426759364,2.376996805,Spotify
Machine Gun Kelly,maybe (feat. Bring Me The Horizon),mainstream sellout,album,2.835566667,Machine Gun Kelly - maybe feat. Bring Me The Horizon (Official Music Video),MGKVEVO,20170299,294321,10253,TRUE,TRUE,90825980,9.218436874,Spotify
Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",single,3.380083333,"Machine Gun Kelly, X Ambassadors & Bebe Rexha - Home (from Bright: The Album) [Official Video]",Atlantic Records,206242355,1923118,31427,TRUE,TRUE,382579404,13.37057728,Spotify
Machine Gun Kelly,forget me too (feat. Halsey),Tickets To My Downfall,album,2.86035,Machine Gun Kelly ft. Halsey - forget me too (Official Music Video),MGKVEVO,68116200,854345,30673,TRUE,TRUE,254290993,4.510309278,Spotify
Machine Gun Kelly,bloody valentine,Tickets To My Downfall,album,3.419316667,Machine Gun Kelly - Bloody Valentine [Official Video],MGKVEVO,117833946,1278216,71379,TRUE,TRUE,280845476,5.797297297,Spotify
Machine Gun Kelly,Bad Things (with Camila Cabello),bloom,album,3.988216667,"Machine Gun Kelly, Camila Cabello - Bad Things (Official Music Video)",MGKVEVO,449712619,3621125,110107,TRUE,TRUE,615784555,3.735135135,Spotify
Machine Gun Kelly,make up sex (feat. blackbear),mainstream sellout,album,2.042833333,"Machine Gun Kelly, blackbear - make up sex ft. blackbear (Official Music Video)",MGKVEVO,15391210,182210,7137,TRUE,TRUE,67878913,1.430379747,Spotify
Machine Gun Kelly,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",F*CK LOVE 3+: OVER YOU,album,2.414333333,"The Kid LAROI - F*CK YOU, GOODBYE (Lyrics) (feat. Machine Gun Kelly)",Vibe Music,35856519,335937,3392,TRUE,TRUE,212221697,2.171821306,Spotify
Machine Gun Kelly,ay! (feat. Lil Wayne),mainstream sellout,album,2.0698,Machine Gun Kelly & Lil Wayne - ay! (Official Music Video),MGKVEVO,19671018,273280,13598,TRUE,TRUE,62736773,8.677918425,Spotify
Nicky Jam,X,Intimo,album,2.8809,Nicky Jam x J. Balvin - X (EQUIS) | Video Oficial | Prod. Afro Bros & Jeon,NickyJamTV,2133459242,9883068,262847,TRUE,TRUE,865695837,2.496666667,Youtube
Nicky Jam,El Perd  n (with Enrique Iglesias),F  nix,album,3.431783333,21. El Perd  n - Nicky Jam y Enrique Iglesias  [Official Music Video YTMAs],NickyJamTV,1381668642,4089045,96876,TRUE,TRUE,765561212,6.10619469,Youtube
Nicky Jam,Bella y Sensual,Golden,album,3.411683333,"Romeo Santos, Daddy Yankee, Nicky Jam - Bella y Sensual (Official Video)",RomeoSantosVEVO,736730327,2634233,56053,TRUE,TRUE,418186764,14.09090909,Youtube
Nicky Jam,"Nicky Jam: Bzrp Music Sessions, Vol. 41","Nicky Jam: Bzrp Music Sessions, Vol. 41",single,2.634783333,Nicky Jam - BZRP (Music Sessions #41),TV Rajuela Producciones,592005,6740,96,FALSE,FALSE,185931694,5.855172414,Spotify
Nicky Jam,Cuaderno,Climaxxx,album,4.775116667,"Dalex - Cuaderno ft. Nicky Jam, Justin Quiles, Sech, Lenny Tav  rez, Rafa Pab  n, Feid (Video Oficial)",Dalex,321420163,1811446,31069,TRUE,TRUE,350576786,6.230769231,Spotify
Nicky Jam,En La Cama (feat. Daddy Yankee),Exitos,album,2.61705,Nicky Jam Ft. Daddy Yankee - En La Cama (Official Video),Anakin ent,115543124,748538,14194,TRUE,TRUE,136025763,7.475409836,Spotify
Nicky Jam,Si Te Preguntan...,Si Te Preguntan...,single,3.7179,"Prince Royce, Nicky Jam, Jay Wheeler - Si Te Preguntan... (Official Video)",PrinceRoyceVEVO,61711565,435031,5375,TRUE,TRUE,37382738,14.46846847,Youtube
Nicky Jam,Hasta el Amanecer,F  nix,album,3.311783333,22. Hasta el Amanecer - Nicky Jam | Video Oficial,NickyJamTV,1546036758,4733493,168819,TRUE,TRUE,479847676,7.989487516,Youtube
Nicky Jam,Color Esperanza 2020,Color Esperanza 2020,single,3.625783333,Color Esperanza 2020 - Various Artists (Official Video),Latin Waves,24706293,557112,17598,FALSE,FALSE,89466323,6.23015873,Spotify
Nicky Jam,Donde Estan las Gatas,Gargolas 3,album,2.833416667,Los cangris - Donde estan las gatas ( Daddy Yankee FT. Nicky JAM ) Video Oficial - El ganador,DeeJay Morena,162725,2340,62,FALSE,FALSE,126333112,10.31413613,Spotify
The Beatles,Here Comes The Sun - Remastered 2009,Abbey Road (Remastered),album,3.09555,The Beatles - Here Comes The Sun (2019 Mix),TheBeatlesVEVO,114971785,1126554,32910,TRUE,TRUE,942898131,3.016759777,Spotify
The Beatles,Let It Be - Remastered 2009,Let It Be (Remastered),album,4.05045,Let It Be (Remastered 2009),The Beatles - Topic,131925109,1075941,15452,TRUE,TRUE,526788025,3.630630631,Spotify
The Beatles,Come Together - Remastered 2009,Abbey Road (Remastered),album,4.33245,Come Together (Remastered 2009),The Beatles - Topic,31607772,383619,3211,TRUE,TRUE,574936342,4.060475162,Spotify
The Beatles,Yesterday - Remastered 2009,Help! (Remastered),album,2.09445,Yesterday (Remastered 2009),The Beatles - Topic,42856675,475089,5938,TRUE,TRUE,475131674,2.020316027,Spotify
The Beatles,Twist And Shout - Remastered 2009,Please Please Me (Remastered),album,2.587116667,Twist And Shout (Remastered 2009),The Beatles - Topic,53228361,490790,4309,TRUE,TRUE,341963190,20.50724638,Spotify
The Beatles,Blackbird - Remastered 2009,The Beatles (Remastered),album,2.30645,Blackbird (Remastered 2009),The Beatles - Topic,33852949,365297,4522,TRUE,TRUE,326733164,2.216404887,Spotify
The Beatles,In My Life - Remastered 2009,Rubber Soul (Remastered),album,2.438883333,In My Life (Remastered 2009),The Beatles - Topic,63223118,463315,8607,TRUE,TRUE,266426563,3.849557522,Spotify
The Beatles,Hey Jude - Remastered 2015,1 (Remastered),album,7.094216667,Hey Jude (Remastered 2015),The Beatles - Topic,56888766,460662,6569,TRUE,TRUE,486111943,6.897727273,Spotify
The Beatles,I Want To Hold Your Hand - Remastered 2015,1 (Remastered),album,2.429116667,I Want To Hold Your Hand (Remastered 2015),The Beatles - Topic,28799448,275921,4031,TRUE,TRUE,334903879,2.29903537,Spotify
The Beatles,Something - Remastered 2009,Abbey Road (Remastered),album,3.038216667,The Beatles - Something,TheBeatlesVEVO,96849734,675186,26651,TRUE,TRUE,233382117,2.449275362,Spotify
Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Planet Pit (Deluxe Version),album,4.205116667,"Pitbull - Give Me Everything ft. Ne-Yo, Afrojack, Nayer",PitbullVEVO,1007596168,4265538,162078,TRUE,TRUE,777641580,3.151006711,Youtube
Pitbull,Timber (feat. Ke$ha),Global Warming: Meltdown (Deluxe Version),album,3.402666667,Pitbull - Timber (Official Video) ft. Ke$ha,PitbullVEVO,1405539965,5671596,158456,TRUE,TRUE,1120973873,6.928057554,Youtube
Pitbull,Time of Our Lives,Globalization,album,3.822666667,"Pitbull, Ne-Yo - Time Of Our Lives",PitbullVEVO,253293371,1423079,25528,TRUE,TRUE,981156901,1.155619597,Spotify
Pitbull,Feel This Moment (feat. Christina Aguilera),Global Warming: Meltdown (Deluxe Version),album,3.825116667,Pitbull - Feel This Moment (Official Video) ft. Christina Aguilera,PitbullVEVO,704875181,2999847,113202,TRUE,TRUE,481224452,2.2228739,Youtube
Pitbull,International Love (feat. Chris Brown),Planet Pit (Deluxe Version),album,3.788,Pitbull - International Love (Official Video) ft. Chris Brown,PitbullVEVO,866480662,2961540,153962,TRUE,TRUE,347393726,2.552238806,Youtube
Pitbull,Fireball (feat. John Ryan),Globalization,album,3.936666667,Pitbull - Fireball ft. John Ryan,PitbullVEVO,307624507,1576522,30102,TRUE,TRUE,424022714,15.37067545,Spotify
Pitbull,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),Globalization,album,3.708666667,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (Olodum Mix),PitbullVEVO,894756316,4925915,267026,TRUE,TRUE,222056078,7.083333333,Youtube
Pitbull,Hotel Room Service,Pitbull Starring In Rebelution,album,3.96,Pitbull - Hotel Room Service (Official Video),PitbullVEVO,313590021,1533812,45324,TRUE,TRUE,374912951,9.293078056,Spotify
Pitbull,Hey Baby (Drop It to the Floor) (feat. T-Pain),Planet Pit (Deluxe Version),album,3.90755,Pitbull - Hey Baby (Drop It To The Floor) ft. T-Pain,PitbullVEVO,300032949,1078390,36962,TRUE,TRUE,193172998,3.521235521,Youtube
Pitbull,HOT,LEGENDADDY,album,2.574883333,Daddy Yankee x Pitbull - Hot (Official Video),Daddy Yankee,52214351,688783,16459,FALSE,TRUE,52166142,1.934285714,Youtube
Sean Paul,No Lie,Mad Love The Prequel,album,3.686266667,Sean Paul - No Lie (Official Music Video) ft. Dua Lipa,SeanPaulVEVO,1120854023,7147862,108564,TRUE,TRUE,851711837,4.281553398,Youtube
Sean Paul,Temperature,The Trinity,album,3.642883333,Sean Paul - Temperature (Official Video),Atlantic Records,361314925,2124819,38673,TRUE,TRUE,590578908,8.426966292,Spotify
Sean Paul,Go Down Deh (feat. Shaggy and Sean Paul),10,album,2.569183333,"Spice, Sean Paul, Shaggy - Go Down Deh | Official Music Video",SpiceOfficialVEVO,165860569,2514731,32073,TRUE,TRUE,122450231,3.093117409,Youtube
Sean Paul,Get Busy,Dutty Rock (20th Anniversary),album,3.527766667,Sean Paul - Get Busy/Like Glue (Official Video),Atlantic Records,208573237,1324227,20700,TRUE,TRUE,381155556,5.215189873,Spotify
Sean Paul,She Doesn't Mind,Tomahawk Technique,album,3.79645,Sean Paul - She Doesn't Mind (Official Video),Atlantic Records,505918510,2235710,59894,TRUE,TRUE,266413452,3.748792271,Youtube
Sean Paul,Give It Up to Me,The Trinity,album,4.03755,Sean Paul - Give It Up To Me (feat. Keyshia Cole) [Disney Version] (Official Video),Atlantic Records,306887054,1317175,17399,TRUE,TRUE,49412471,12.29927007,Youtube
Sean Paul,(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,Only Hits,compilation,4.064666667,Sean Paul - Give It Up To Me (feat. Keyshia Cole) [Disney Version] (Official Video),Atlantic Records,306887054,1317175,17399,TRUE,TRUE,51339097,18.56097561,Youtube
Sean Paul,I'm Still in Love with You (feat. Sasha),Dutty Rock (20th Anniversary),album,4.556,Sean Paul - I'm Still In Love With You (Official Video),Atlantic Records,314611933,2018040,29163,TRUE,TRUE,176824685,5.74137931,Youtube
Sean Paul,UP,UP,single,2.4824,INNA x Sean Paul - Up (Official Video),INNA,81787112,668740,12932,TRUE,TRUE,47517159,6.592592593,Youtube
Sean Paul,Contra La Pared,Contra La Pared,single,3.744683333,"Sean Paul, J Balvin - Contra La Pared",SeanPaulVEVO,256405663,1928933,20224,TRUE,TRUE,336056798,4.741935484,Spotify
Elvis Presley,Can't Help Falling in Love,Blue Hawaii,album,3.039333333,Elvis Presley - Can't Help Falling In Love (Official Audio),ElvisPresleyVEVO,363854960,3486602,125337,TRUE,TRUE,642724292,2.79047619,Spotify
Elvis Presley,Blue Christmas,Elvis' Christmas Album,album,2.152883333,"Elvis Presley, Martina McBride - Blue Christmas (Official HD Video)",ElvisPresleyVEVO,46348788,209579,7591,TRUE,TRUE,293604060,1.862068966,Spotify
Elvis Presley,Here Comes Santa Claus (Right Down Santa Claus Lane),Elvis' Christmas Album,album,1.93045,Here Comes Santa Claus (Right Down Santa Claus Lane) (Official Lyric Video),ElvisPresleyVEVO,282465,4533,155,TRUE,TRUE,115786722,2.247619048,Spotify
Elvis Presley,Suspicious Minds,From Elvis in Memphis,album,4.354666667,Elvis Presley - Suspicious Minds (Official Music Video),ElvisPresleyVEVO,7484414,84407,1872,TRUE,TRUE,355940570,0.929440389,Spotify
Elvis Presley,Burning Love,Elvis (Fool),album,2.838216667,Elvis Presley - Burning Love (Official Music Video),ElvisPresleyVEVO,3649438,17369,811,TRUE,TRUE,217996516,2.643109541,Spotify
Elvis Presley,Always On My Mind,Elvis (Fool),album,3.640666667,Elvis Presley - Always On My Mind,Amelia Hops,12982178,152547,3757,FALSE,FALSE,126445901,3.25210084,Spotify
Elvis Presley,If I Can Dream,ELVIS (Original Motion Picture Soundtrack),album,3.197333333,Elvis Presley - If I Can Dream ('68 Comeback Special),ElvisPresleyVEVO,43935538,374007,22080,TRUE,TRUE,19601041,7.244174265,Youtube
Elvis Presley,Jailhouse Rock,Platinum - A Life In Music,album,2.448883333,Elvis Presley - Jailhouse Rock (Music Video),y,242588704,1868278,53891,FALSE,TRUE,362889100,5.576323988,Spotify
Elvis Presley,In the Ghetto,From Elvis in Memphis,album,2.790216667,Elvis Presley - In The Ghetto (Music Video) (1969),gaaronpresley,8647838,0,2484,FALSE,FALSE,138978979,2.485981308,Spotify
Elvis Presley,(You're The) Devil in Disguise,Elvis 30 #1 Hits (Expanded Edition),album,2.34045,Elvis Presley - (You're The) Devil In Disguise (Official Animated Video),ElvisPresleyVEVO,14332854,370274,4350,TRUE,TRUE,107417556,6.787037037,Spotify
2Pac,Hit 'Em Up - Single Version,Greatest Hits,compilation,5.21045,2Pac - Hit 'Em Up (Dirty) (Music Video) HD,Seven Hip-Hop,585712131,4363164,208460,FALSE,FALSE,375955728,10.84832905,Youtube
2Pac,Ambitionz Az A Ridah,All Eyez On Me,album,4.639783333,2pac - Ambitionz Az A Ridah (MUSIC VIDEO),Makaveli 'G,89682,1301,41,FALSE,FALSE,578493150,12.34735414,Spotify
2Pac,California Love - Original Version,Greatest Hits,compilation,4.74845,2Pac ft. Dr. Dre - California Love (Official Video) [Full Length Version],UPROXX Video,84654029,484619,12875,FALSE,FALSE,497213287,2.291105121,Spotify
2Pac,All Eyez On Me (ft. Big Syke),All Eyez On Me,album,5.12955,2Pac - All Eyez On Me Ft. Big Syke (Nozzy-E Remix) (Prod By Beat Brothers) 2019,Nozzy-E,14035099,64269,1918,FALSE,TRUE,428728611,2.211009174,Spotify
2Pac,Do For Love,R U Still Down  [Remember Me],album,4.693333333,2pac - Do for Love [Official Video],pandele18,1276815,24831,820,FALSE,FALSE,213745248,10.82474227,Spotify
